workerid, condition, stimulus, response
A29ZTF7JUO8F39,  1, 19, 2
A29ZTF7JUO8F39,  1, 90, 5
A29ZTF7JUO8F39,  1, 79, 5
A29ZTF7JUO8F39,  1, 62, 3
A29ZTF7JUO8F39,  1, 15, 2
A29ZTF7JUO8F39,  1, 43, 1
A29ZTF7JUO8F39,  1, 27, 2
A29ZTF7JUO8F39,  1, 13, 3
A29ZTF7JUO8F39,  1, 72, 6
A29ZTF7JUO8F39,  1, 60, 7
A29ZTF7JUO8F39,  1, 40, 7
A29ZTF7JUO8F39,  1, 2, 2
A29ZTF7JUO8F39,  1, 65, 1
A29ZTF7JUO8F39,  1, 102, 1
A29ZTF7JUO8F39,  1, 49, 1
A29ZTF7JUO8F39,  1, 32, 2
A29ZTF7JUO8F39,  1, 57, 7
A29ZTF7JUO8F39,  1, 41, 3
A29ZTF7JUO8F39,  1, 97, 2
A29ZTF7JUO8F39,  1, 45, 6
A29ZTF7JUO8F39,  1, 18, 6
A29ZTF7JUO8F39,  1, 71, 7
A29ZTF7JUO8F39,  1, 22, 2
A29ZTF7JUO8F39,  1, 34, 1
A29ZTF7JUO8F39,  1, 7, 7
A29ZTF7JUO8F39,  1, 33, 2
A29ZTF7JUO8F39,  1, 26, 1
A29ZTF7JUO8F39,  1, 54, 7
A29ZTF7JUO8F39,  1, 77, 1
A29ZTF7JUO8F39,  1, 14, 7
A29ZTF7JUO8F39,  1, 42, 5
A29ZTF7JUO8F39,  1, 25, 7
A29ZTF7JUO8F39,  1, 21, 2
A29ZTF7JUO8F39,  1, 36, 1
A29ZTF7JUO8F39,  1, 44, 1
A29ZTF7JUO8F39,  1, 89, 1
A29ZTF7JUO8F39,  1, 107, 1
A29ZTF7JUO8F39,  1, 104, 1
A29ZTF7JUO8F39,  1, 35, 1
A29ZTF7JUO8F39,  1, 5, 3
A29ZTF7JUO8F39,  1, 94, 2
A29ZTF7JUO8F39,  1, 83, 6
A29ZTF7JUO8F39,  1, 28, 4
A29ZTF7JUO8F39,  1, 81, 4
A29ZTF7JUO8F39,  1, 17, 6
A29ZTF7JUO8F39,  1, 64, 2
A29ZTF7JUO8F39,  1, 48, 3
A29ZTF7JUO8F39,  1, 105, 5
A29ZTF7JUO8F39,  1, 46, 1
A29ZTF7JUO8F39,  1, 50, 2
A29ZTF7JUO8F39,  1, 100, 1
A29ZTF7JUO8F39,  1, 56, 5
A29ZTF7JUO8F39,  1, 20, 6
A29ZTF7JUO8F39,  1, 24, 5
A29ZTF7JUO8F39,  1, 12, 7
A29ZTF7JUO8F39,  1, 31, 3
A29ZTF7JUO8F39,  1, 91, 6
A29ZTF7JUO8F39,  1, 106, 7
A29ZTF7JUO8F39,  1, 70, 2
A29ZTF7JUO8F39,  1, 84, 2
A29ZTF7JUO8F39,  1, 52, 6
A29ZTF7JUO8F39,  1, 8, 1
A29ZTF7JUO8F39,  1, 63, 7
A29ZTF7JUO8F39,  1, 23, 2
A29ZTF7JUO8F39,  1, 37, 7
A29ZTF7JUO8F39,  1, 4, 2
A29ZTF7JUO8F39,  1, 9, 5
A29ZTF7JUO8F39,  1, 6, 6
A29ZTF7JUO8F39,  1, 103, 2
A29ZTF7JUO8F39,  1, 78, 7
A29ZTF7JUO8F39,  1, 55, 2
A29ZTF7JUO8F39,  1, 96, 2
A29ZTF7JUO8F39,  1, 30, 6
A29ZTF7JUO8F39,  1, 101, 5
A29ZTF7JUO8F39,  1, 39, 2
A29ZTF7JUO8F39,  1, 87, 4
A29ZTF7JUO8F39,  1, 82, 7
A29ZTF7JUO8F39,  1, 99, 4
A29ZTF7JUO8F39,  1, 68, 1
A29ZTF7JUO8F39,  1, 73, 2
A29ZTF7JUO8F39,  1, 95, 2
A29ZTF7JUO8F39,  1, 108, 4
A29ZTF7JUO8F39,  1, 16, 6
A29ZTF7JUO8F39,  1, 67, 7
A29ZTF7JUO8F39,  1, 10, 2
A29ZTF7JUO8F39,  1, 38, 4
A29ZTF7JUO8F39,  1, 51, 3
A29ZTF7JUO8F39,  1, 69, 5
A29ZTF7JUO8F39,  1, 47, 5
A29ZTF7JUO8F39,  1, 1, 6
A29ZTF7JUO8F39,  1, 76, 2
A29ZTF7JUO8F39,  1, 11, 3
A29ZTF7JUO8F39,  1, 86, 4
A29ZTF7JUO8F39,  1, 53, 6
A29ZTF7JUO8F39,  1, 92, 7
A29ZTF7JUO8F39,  1, 80, 5
A29ZTF7JUO8F39,  1, 74, 4
A29ZTF7JUO8F39,  1, 75, 3
A29ZTF7JUO8F39,  1, 58, 5
A29ZTF7JUO8F39,  1, 85, 4
A29ZTF7JUO8F39,  1, 66, 5
A29ZTF7JUO8F39,  1, 98, 4
A29ZTF7JUO8F39,  1, 61, 3
A29ZTF7JUO8F39,  1, 93, 5
A29ZTF7JUO8F39,  1, 29, 6
